triplet_id	section_index	section_triplet_index	merge_pattern	en_text	fr_text	zh_text	en_onset_sec	en_offset_sec	fr_onset_sec	fr_offset_sec	zh_onset_sec	zh_offset_sec	en_first_sentence_idx	en_last_sentence_idx	fr_first_sentence_idx	fr_last_sentence_idx	zh_first_sentence_idx	zh_last_sentence_idx
101	1	101	1-1-2	it s TRUE that you can t have come from far away in that and he drifted into a daydream which lasted a long while	c' est vrai que là -dessus tu ne peux pas venir de bien loin et il s' enfonça dans une rêverie qui dura longtemps	乘坐这玩意儿你不可能是从很远的地方来的 说到这里他就长时间地陷入沉思之中	479.4149	486.70120000000003	531.34	538.53	490.38834822051086	497.4331791383221	113	113	113	113	123	124
102	1	102	1-1-1	then taking my sheep out of his pocket he sank himself into the contemplation of his treasure	puis sortant mon mouton de sa poche il se plongea dans la contemplation de son trésor	然后从口袋里掏出了我画的小羊看着他的宝贝入了神	487.4694	492.6723	539.33	544.45	498.08117913832206	502.08117913832206	114	114	114	114	125	125
103	1	103	1-1-2	you can imagine how my curiosity was aroused by this small disclosure about the other planets so i tried to find out more	vous imaginez combien j' avais pu être intrigué par cette demi -confidence sur les autres planètes je m' efforçai donc d' en savoir plus long	你们可以想见这种关于别的星球的若明若暗的话语使我心里多么好奇 因此我竭力地想知道其中更多的奥秘	493.3407	501.3419	545.84	555.34	502.62517913832204	510.86059751680716	115	115	115	115	126	127
104	1	104	1-1-1	where are you from my little fellow	d' où viens -tu mon petit bonhomme	你是从哪里来的我的小家伙	502.33950000000004	503.9443	556.16	558.05	511.4811791383221	513.4960883899512	116	116	116	116	128	128
105	1	105	1-1-1	where s this where i live of yours	où est -ce chez toi	你的家在什么地方	504.62760000000003	506.95210000000003	558.59	559.55	514.1140027953167	515.209179138322	117	117	117	117	129	129
106	1	106	1-1-1	where do you take my sheep off to	où veux -tu emporter mon mouton	你要把你的小羊带到哪里去	507.396	509.0455	560.23	561.79	515.753179138322	517.425179138322	118	118	118	118	130	130
107	1	107	1-1-1	after a reflective silence he answered what s good about the box you ve given is that at night he can use it as a house	il me répondit après un silence méditatif ce qui est bien avec la caisse que tu m' as donnée c' est que la nuit ça lui servira de maison	他沉思了一会儿然后回答我说好在有你给我的那只箱子夜晚可以给小羊当房子用	510.43230000000005	518.3524	562.95	571.33	518.3478774767243	525.249179138322	119	119	119	119	131	131
108	1	108	1-1-2	that s right and if you re good i ll give you a rope to tie him up with during the day and a stake	bien sûr et si tu es gentil je te donnerai aussi une corde pour l' attacher pendant le jour et un piquet	那当然如果你听话的话我再给你画一根绳子 白天可以拴住它	519.0608	524.5666	572.19	578.7	526.145179138322	530.9768137702777	120	120	120	120	132	133
109	1	109	1-1-1	the offer seemed to shock the little prince	la proposition parut choquer le petit prince	我的建议看来有点儿使小王子反感	525.5493	527.5087	579.51	582.03	532.2341925169333	534.6113454993783	121	121	121	121	134	134
110	1	110	1-1-1	tie him up	l' attacher	拴住它	527.9876	528.7624000000001	582.55	583.42	535.3650268681904	536.009179138322	122	122	122	122	135	135
111	1	111	1-1-1	what a funny idea	quelle drôle d' idée	多么奇怪的主意	529.3161	530.5659	583.74	584.64	536.545179138322	537.521179138322	123	123	123	123	136	136
112	1	112	1-1-2	but if you don t tie him up he ll wander off and get lost	mais si tu ne l' attaches pas il ira n' importe où et il se perdra	如果你不拴住它它就到处跑 那么它会跑丢的	531.3291	534.1184000000001	585.49	588.93	538.7851791383221	542.2666339989099	124	124	124	124	137	138
113	1	113	2-2-1	my friend broke into another peal of laughter where do you think he d go	et mon ami eut un nouvel éclat de rire mais où veux -tu qu' il aille	我的这位朋友又笑出了声你想要它跑到哪里去呀	535.1061	539.878	590.11	594.62	543.2013321102004	547.553179138322	125	126	125	126	139	139
114	1	114	1-1-1	anywhere straight ahead	n' importe où droit devant lui	不管什么地方它一直往前跑	540.4666	542.0557	595.37	597.05	548.5107399684059	550.639191705093	127	127	127	127	140	140
115	1	115	1-1-1	then the little prince said gravely that doesn t matter	alors le petit prince remarqua gravement	这时小王子郑重其事地说这没有什么关系	542.9786	546.3663	597.84	600.32	551.441179138322	555.577179138322	128	128	128	128	141	141
116	1	116	1-1-1	where i live everything is so small	ça ne fait rien c' est tellement petit chez moi	我那里很小很小	546.9549	549.0397	601.03	603.45	556.1072531936306	557.7387647567599	129	129	129	129	142	142
117	1	117	1-1-1	and perhaps with a hint of sadness he added straight ahead you can t go far	et avec un peu de mélancolie peut -être il ajouta droit devant soi on ne peut pas aller bien loin	接着他略带伤感地又补充了一句一直朝前走也不会走出多远	549.9076	554.6296	604.34	610.38	558.6962039378036	564.9471894340168	130	130	130	130	143	143
118	2	1	1-1-1	i thus learned a second very important thing that his home planet was barely bigger than a house	j' avais ainsi appris une seconde chose très importante c' est que sa planète d' origine était à peine plus grande qu' une maison	我还了解到另一件重要的事儿就是他老家所在的那个星球比一座房子大不了多少	0.3755999999999631	6.9728000000000065	3.11	11.56	0.042026402106216644	6.2188064469637006	131	131	131	131	144	144
119	2	2	1-1-1	it didn t surprise me much	ça ne pouvait pas m' étonner beaucoup	这倒并没有使我感到太奇怪	7.671100000000024	9.300299999999993	12.27	13.86	7.0687661143875244	8.81985358054978	132	132	132	132	145	145
120	2	3	1-1-2	i knew that apart from the large planets like the earth jupiter mars and venus which have been given names there are hundreds of others that are sometimes so small that one has great difficulty in spotting them through the telescope	je savais bien qu' en dehors des grosses planètes comme la terre jupiter mars vénus auxquelles on a donné des noms il y en a des centaines d' autres qui sont quelquefois si petites qu' on a beaucoup de mal à les apercevoir au télescope	我知道除地球木星火星金星这几个有名称的大行星以外还有成百个别的星球 它们有的小得很就是用望远镜也很难看见	9.614500000000021	22.903099999999995	14.5	28.41	9.503383325301419	20.38629024943311	133	133	133	133	146	147
121	2	4	2-2-1	when an astronomer discovers one of these he gives it a number for a name he might call it for example asteroid 325	quand un astronome découvre l' une d' elles il lui donne pour nom un numéro il l' appelle par exemple l' astéroïde 3251	当一个天文学者发现了其中一个星星他就给它编上一个号码例如把它称作325小行星	23.825900000000047	31.06669999999997	29.45	39.09517354320377	21.503757150631106	28.83429024943311	134	135	134	135	148	148
122	2	5	1-1-1	i have serious reason to believe that the planet from where the little prince came is the asteroid b 612	j' ai de sérieuses raisons de croire que la planète d' où venait le petit prince est l' astéroïde b 612	我有重要的根据认为小王子所来自的那个星球是小行星	33.268800000000056	39.12620000000004	40.18323367036611	46.94	29.53829024943311	33.99865642553527	136	136	136	136	149	149
123	2	6	1-1-2	this asteroid has only been seen through a telescope once in 1909 by a turkish astronomer	cet astéroïde n' a été aperçu qu' une fois au télescope en 1909 par un astronome turc	B612这颗小行星仅仅被用望远镜看见过一次 在1909年被一个土耳其天文学家	40.953899999999976	46.986999999999966	47.9	54.57	34.226290249433106	42.33829024943311	137	137	137	137	150	151
124	2	7	1-1-2	he had then given a big presentation on his discovery at an international astronomy conference but nobody had believed him because of his outfit	il avait fait alors une grande démonstration de sa découverte à un congrès international d' astronomie mais personne ne l' avait cru à cause de son costume	当时他曾经在一次国际天文学家代表大会上对他的发现做了重要的论证 但由于他所穿衣服的缘故那时没有人相信他	47.780200000000036	56.335699999999974	55.36	65.06	42.946290249433105	53.93029024943311	138	138	138	138	152	153
125	2	8	1-1-1	grownups are like that	les grandes personnes sont comme ça	那些大人们就是这样	56.78470000000004	57.89919999999995	65.68	67.04	54.6022902494331	56.38753143827152	139	139	139	139	154	154
126	2	9	1-1-1	fortunately for the reputation of asteroid b 612 a turkish dictator imposed on his people on pain of death to dress themselves in the european fashion	heureusement pour la réputation de l' astéroïde b 612 un dictateur turc imposa à son peuple sous peine de mort de s' habiller à l' européenne	幸好土耳其的一个独裁者为了小行星B612的声誉迫使他的人民都要穿欧式服装否则就处以死刑	58.74720000000002	69.05740000000003	68.27	78.5	57.0507007225412	67.13029024943312	140	140	140	140	155	155
127	2	10	1-1-2	the astronomer gave his presentation again in 1920 dressed very stylishly and this time everybody believed him	l' astronome refit sa démonstration en 1920 dans un habit très élégant et cette fois -ci tout le monde fut de son avis	1920年这位天文学家穿了一身儿非常漂亮的服装重新做了一次论证 这一次所有的人都同意他的看法	69.90039999999999	77.30690000000004	79.53	87.83	68.11429024943311	76.61393987620768	141	141	141	141	156	157
128	2	11	2-2-1	if i have told you these details about the asteroid b 612 and revealed to you its number it s because of the grownups grownups love numbers	si je vous ai raconté ces détails sur l' astéroïde b 612 et si je vous ai confié son numéro c' est à cause des grandes personnes les grandes personnes aiment les chiffres	我给你们讲关于小行星B612的这些细节并且告诉你们它的编号这是由于这些大人的缘故	78.54409999999996	87.25419999999997	89.20574753286746	100.28	77.43126693269794	85.15644313689664	142	143	142	143	158	158
129	2	12	2-2-1	when you talk to them about a friend they never ask you about any of the important things they never ask you how does his voice sound	quand vous leur parlez d' un nouvel ami elles ne vous questionnent jamais sur l' essentiel elles ne vous disent jamais quel est le son de sa voix	当你对大人们讲起你的一个新朋友时他们从来不向你提出实质性的问题	87.68809999999996	94.83879999999999	101.02	108.77	85.99492863584831	90.83429024943311	144	145	144	145	159	159
130	2	13	2-2-1	what games does he like best does he collect butterflies	quels sont les jeux qu' il préfère est -ce qu' il collectionne les papillons	他们从来不讲他说话声音如何啊他喜爱什么样的游戏啊他是否收集蝴蝶标本呀	95.07320000000004	98.3161	109.29	112.84	91.27217749916747	98.28229024943312	146	147	146	147	160	160
131	2	14	2-2-2	they ask how old is he how many brothers does he have	elles vous demandent quel âge a -t -il combien a -t -il de frères	他们却问你他多大年纪呀弟兄几个呀体重多少呀他父亲挣多少钱呀 他们以为这样才算了解朋友	98.92970000000003	102.0276	113.66	117.44	99.0796024398239	109.17836022474405	148	149	148	149	161	162
132	2	15	2-2-1	how much does he weigh how much money does his father make	combien pèse -t -il combien gagne son père	如果你对大人们说我看到一栋用玫瑰色的砖盖成的漂亮的房子	102.26700000000005	105.17060000000004	117.72	120.69	110.00150455565773	114.95429024943311	150	151	150	151	163	163
133	2	16	2-2-2	only then do they think they know him if you said to the grownups i saw a beautiful red brick house with geraniums by the windows and doves on the roof they wouldn t be able to picture this house in their minds	alors seulement elles croient le connaître si vous dites aux grandes personnes j' ai vu une belle maison en briques roses avec des géraniums aux fenêtres et des colombes sur le toit elles ne parviennent pas à s' imaginer cette maison	它的窗户上有天竺葵屋顶上还有鸽子 他们怎么也想象不出这种房子有多么好	105.80410000000006	119.31050000000005	121.89	135.75	115.59341359142054	122.17808460567248	152	153	152	153	164	165
134	2	17	1-1-2	you d have to tell them i saw a hundred thousand franc house and they d cry how pretty	il faut leur dire j' ai vu une maison de cent mille francs alors elles s' écrient comme c' est joli	必须对他们说我看见了一栋价值十万法郎的房子 那么他们就惊叫道多么漂亮的房子啊	119.61480000000006	125.90020000000004	136.3	143.33	122.97029024943312	130.03609265775708	154	154	154	154	166	167
135	2	18	1-1-1	so if you were to say to them the proof that the little prince existed is that he was charming	ainsi si vous leur dites la preuve que le petit prince a existé c' est qu' il était ravissant	要是你对他们说小王子存在的证据就是他非常漂亮	126.79809999999998	132.0	144.61	150.93	130.9622902494331	135.4022902494331	155	155	155	155	168	168
136	2	19	1-1-2	he laughed and he wanted a sheep	qu' il riait et qu' il voulait un mouton	他笑着想要一只羊 他想要一只小羊	132.21939999999995	133.95889999999997	151.26	153.4	135.98643508481206	139.4982902494331	156	156	156	156	169	170
137	2	20	1-1-2	if someone wants a sheep that proves they exist	quand on veut un mouton c' est la preuve qu' on existe	这就证明他的存在 但是告诉他们有什么好处呢	134.50760000000002	137.44139999999993	154.01	156.63	140.01203776037386	144.15937672746432	157	157	157	157	171	172
